,id,age,taille,poids,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,sport_licence_oui,sport_licence_non,smoker_oui,smoker_non,situation_familiale_célibataire,situation_familiale_marié,situation_familiale_divorcé,situation_familiale_veuf,montant_pret
8511,8967,34,174.4,70.3,2,1461,3.0,0.95,2023-04-10,393.0,5000.0,0,1,0,1,0,0,0,1,500.0
8512,8968,46,155.3,77.9,0,1963,5.0,0.23,2022-11-09,334.0,5000.0,1,0,0,1,0,0,0,1,500.0
8513,8969,47,179.0,51.9,0,2455,4.0,0.47,2024-04-14,574.0,5000.0,1,0,0,1,1,0,0,0,500.0
8514,8970,27,183.1,41.6,4,885,3.0,0.65,2024-04-08,574.0,10000.0,1,0,1,0,0,0,0,0,30180.766444488243
8515,8971,26,169.2,56.9,0,3349,1.0,0.18,2024-03-26,518.0,10000.0,0,1,0,1,0,0,0,1,500.0
8516,8972,51,160.9,47.9,3,1511,3.0,0.01,2021-11-20,574.0,10000.0,0,1,1,0,0,0,0,1,500.0
8517,8973,65,174.7,86.9,4,2570,3.0,0.86,2024-02-06,574.0,904.91,1,0,1,0,0,0,0,0,28498.02505273198
8518,8974,70,184.2,80.5,2,1106,3.0,0.98,2024-06-03,574.0,5000.0,1,0,0,1,0,0,0,1,500.0
8519,8975,63,159.1,86.1,4,1572,3.0,0.33,2023-01-16,349.0,10000.0,1,0,0,1,1,0,0,0,500.0
8520,8976,20,166.2,54.4,3,1673,3.0,0.22,2024-07-21,574.0,5000.0,0,1,1,0,0,0,0,0,500.0
8521,8977,74,177.4,69.8,3,3708,1.0,0.85,2024-07-23,574.0,10000.0,0,1,1,0,1,0,0,0,500.0
8522,8979,40,189.7,54.7,3,1714,1.0,0.7,2024-02-12,574.0,602.93,1,0,1,0,0,0,1,0,500.0
8523,8980,73,179.2,75.2,1,500,3.0,0.51,2023-03-09,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
8524,8981,25,154.9,69.6,0,2813,5.0,0.78,2020-07-19,599.0,1162.19,1,0,1,0,0,0,0,0,500.0
8525,8982,24,185.2,74.0,2,1194,3.0,0.12,2023-08-25,574.0,10000.0,1,0,0,1,0,0,0,1,500.0
8526,8983,53,159.3,84.1,2,2498,3.0,0.48,2022-08-10,574.0,5000.0,1,0,1,0,0,0,0,1,500.0
8527,8986,43,184.3,40.9,4,1090,3.0,0.8,2025-03-20,764.0,5000.0,0,1,0,1,1,0,0,0,26051.557517031302
8528,8987,49,177.5,89.0,0,2976,0.0,0.43,2022-05-23,574.0,5000.0,0,1,0,1,0,1,0,0,500.0
8529,8988,52,166.1,59.9,4,2283,5.0,0.64,2022-09-26,574.0,5000.0,1,0,1,0,0,0,1,0,14032.480298404367
8530,8989,75,162.6,56.3,0,4338,0.0,0.18,2022-01-23,561.0,845.76,1,0,0,1,0,1,0,0,500.0
8531,8990,41,176.3,75.4,4,2401,3.0,0.46,2024-06-30,452.0,628.21,0,1,0,1,0,0,0,0,20856.076808237944
8532,8991,25,169.4,70.4,3,4081,3.0,0.58,2021-01-12,574.0,5000.0,0,1,0,1,0,0,0,0,29458.93842551592
8533,8992,36,171.2,40.3,2,500,3.0,0.5,2022-06-21,574.0,5000.0,0,1,0,1,0,0,0,1,4118.78058450274
8534,8993,27,165.7,66.4,0,1984,3.0,0.94,2024-05-30,574.0,5000.0,1,0,1,0,0,0,1,0,500.0
8535,8994,52,176.5,79.3,0,3038,5.0,0.79,2022-05-17,760.0,10000.0,1,0,0,1,0,0,0,0,13383.822872193969
8536,8995,61,163.3,70.3,3,3278,3.0,0.03,2021-09-05,574.0,5000.0,0,1,0,1,0,0,0,1,500.0
8537,8996,48,171.2,67.2,4,500,3.0,0.85,2023-06-29,320.0,5000.0,0,1,0,1,0,0,0,0,500.0
8538,8997,75,176.7,94.6,1,1744,3.0,0.07,2023-09-19,574.0,5000.0,1,0,1,0,0,0,0,0,500.0
8539,8998,35,168.1,74.6,1,1589,3.0,0.09,2024-07-11,574.0,10000.0,1,0,1,0,0,0,0,0,500.0
8540,8999,24,162.5,44.5,1,3006,3.0,0.63,2021-06-07,574.0,5000.0,1,0,0,1,0,1,0,0,500.0
8541,9000,26,168.7,85.2,2,3036,3.0,0.32,2023-02-08,574.0,10000.0,1,0,1,0,0,0,0,0,500.0
8542,9001,54,165.6,65.6,1,3187,3.0,0.22,2021-07-05,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
8543,9002,29,160.6,57.6,0,1762,5.0,0.29,2023-03-21,453.0,10000.0,1,0,0,1,0,0,0,0,500.0
8544,9003,27,178.1,84.6,3,2354,4.0,0.28,2023-06-01,605.0,317.36,0,1,1,0,1,0,0,0,500.0
8545,9004,44,165.8,78.0,0,4155,3.0,0.65,2022-11-06,574.0,1061.58,0,1,1,0,1,0,0,0,500.0
8546,9005,57,154.9,58.2,2,5103,4.0,0.22,2021-11-14,574.0,802.46,0,1,1,0,1,0,0,0,20052.28047478389
8547,9006,35,167.1,78.6,4,1893,3.0,0.6,2024-04-14,659.0,5000.0,0,1,1,0,0,0,1,0,500.0
8548,9007,54,155.2,81.0,0,2312,1.0,0.86,2025-01-11,479.0,10000.0,0,1,1,0,0,0,1,0,500.0
8549,9008,53,166.1,74.3,3,4805,3.0,0.3,2021-02-19,360.0,10000.0,0,1,0,1,0,0,0,0,1345.1196846617356
8550,9009,55,183.3,80.5,1,1238,3.0,0.66,2021-01-18,574.0,5000.0,1,0,0,1,0,1,0,0,500.0
8551,9010,29,165.8,61.9,4,2130,3.0,0.99,2020-06-20,638.0,1203.73,0,1,0,1,0,0,0,0,17714.646476608523
8552,9011,69,158.0,70.8,2,500,3.0,0.97,2024-01-09,574.0,10000.0,1,0,1,0,1,0,0,0,500.0
8553,9012,31,172.5,51.5,0,2107,3.0,0.54,2022-10-30,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
8554,9013,23,166.4,67.6,3,1979,3.0,0.63,2025-05-02,445.0,5000.0,1,0,0,1,0,0,0,1,500.0
8555,9014,31,160.6,54.0,0,2273,3.0,0.78,2023-12-12,574.0,600.96,0,1,1,0,0,0,0,1,500.0
8556,9015,37,169.9,62.7,2,1905,3.0,0.96,2022-02-24,574.0,418.95,0,1,0,1,0,0,0,0,500.0
8557,9016,49,176.0,46.1,1,3033,4.0,0.06,2022-09-10,574.0,10000.0,0,1,1,0,0,0,0,0,500.0
8558,9017,44,157.9,57.2,0,1515,3.0,0.01,2022-10-16,686.0,5000.0,0,1,1,0,0,0,0,1,500.0
8559,9018,37,154.4,93.8,4,2245,1.0,0.51,2022-07-09,574.0,5000.0,1,0,1,0,0,0,0,1,500.0
8560,9019,18,162.0,73.3,0,2155,3.0,0.85,2021-12-14,458.0,221.96,0,1,1,0,1,0,0,0,500.0
8561,9020,28,176.7,45.8,2,1276,1.0,0.55,2024-07-27,610.0,5000.0,0,1,1,0,0,0,0,1,500.0
8562,9021,49,178.8,71.9,2,2549,3.0,0.71,2022-02-27,574.0,5000.0,1,0,0,1,0,0,0,0,3058.453061129211
8563,9022,46,178.1,84.8,2,2908,5.0,0.59,2020-02-07,574.0,10000.0,0,1,1,0,1,0,0,0,25134.59953113352
8564,9023,66,169.8,55.8,1,2628,3.0,0.61,2023-08-28,574.0,5000.0,1,0,0,1,0,1,0,0,2113.5713847340144
8565,9024,21,161.4,65.6,3,500,0.0,0.21,2025-03-20,574.0,10000.0,1,0,0,1,0,0,1,0,500.0
8566,9025,27,194.6,67.6,1,2803,3.0,0.31,2023-05-03,574.0,5000.0,1,0,0,1,0,0,1,0,500.0
8567,9026,73,182.0,85.0,1,1938,1.0,0.43,2021-12-03,590.0,5000.0,1,0,0,1,0,0,1,0,500.0
8568,9027,44,182.0,70.1,4,3193,3.0,0.44,2022-05-11,574.0,5000.0,1,0,1,0,0,0,0,0,30881.47163624925
8569,9028,39,187.2,79.8,1,2370,0.0,0.4,2024-02-04,308.0,10000.0,1,0,0,1,0,0,1,0,500.0
8570,9029,43,172.9,80.8,0,5089,2.0,0.28,2022-06-01,613.0,10000.0,0,1,0,1,0,0,0,1,5110.400870910566
8571,9031,53,170.8,99.2,3,2815,3.0,0.45,2021-11-12,621.0,10000.0,1,0,1,0,0,0,0,1,24623.28846612307
8572,9032,51,168.2,45.6,4,1462,3.0,0.09,2021-10-28,574.0,5000.0,0,1,0,1,0,0,1,0,500.0
8573,9033,53,172.3,57.2,1,2694,3.0,0.97,2021-02-22,574.0,10000.0,1,0,1,0,0,0,0,1,500.0
8574,9034,68,168.7,58.1,0,3432,1.0,0.06,2022-05-26,574.0,5000.0,1,0,0,1,0,0,0,1,500.0
8575,9035,26,179.1,79.9,3,1909,3.0,0.94,2020-12-27,685.0,5000.0,0,1,0,1,0,0,0,0,500.0
8576,9036,65,170.0,71.4,2,3178,3.0,0.27,2024-08-26,610.0,5000.0,0,1,1,0,0,0,0,0,500.0
8577,9037,23,170.9,55.3,1,1683,4.0,0.58,2025-04-29,655.0,5000.0,0,1,1,0,0,0,0,0,500.0
8578,9038,54,181.2,60.7,3,562,3.0,0.93,2022-04-24,574.0,5000.0,1,0,1,0,1,0,0,0,500.0
8579,9039,37,176.7,47.5,1,4661,3.0,0.2,2022-01-23,581.0,5000.0,0,1,0,1,0,0,0,1,500.0
8580,9041,65,172.0,52.3,3,672,3.0,0.45,2021-01-01,574.0,766.26,0,1,1,0,0,0,1,0,500.0
8581,9042,21,183.8,90.5,1,500,3.0,0.6,2020-10-24,411.0,5000.0,0,1,0,1,0,1,0,0,500.0
8582,9043,57,174.3,64.0,3,971,3.0,0.43,2021-02-19,505.0,10000.0,0,1,1,0,0,1,0,0,8809.500107524857
8583,9044,67,174.7,41.4,4,3702,5.0,0.38,2020-08-27,574.0,5000.0,0,1,1,0,0,0,0,0,8206.005300507442
8584,9045,72,183.3,67.4,3,2271,3.0,0.08,2022-03-11,343.0,5000.0,1,0,1,0,0,0,0,0,1848.091330007048
8585,9046,56,168.7,48.3,4,680,3.0,0.97,2024-04-25,574.0,5000.0,1,0,1,0,0,0,0,0,500.0
8586,9047,61,185.5,73.6,1,4412,3.0,0.63,2022-01-26,573.0,5000.0,1,0,0,1,1,0,0,0,31639.558614585687
8587,9048,56,161.3,85.1,1,1489,3.0,0.88,2021-12-26,574.0,5000.0,1,0,1,0,0,0,1,0,500.0
8588,9049,51,191.8,70.0,0,3052,3.0,0.74,2022-07-16,574.0,5000.0,1,0,0,1,0,0,0,1,500.0
8589,9050,43,176.9,73.5,1,1806,0.0,0.32,2023-06-19,592.0,10000.0,1,0,0,1,0,0,0,0,2120.977598674807
8590,9052,36,171.8,63.5,0,2089,3.0,0.56,2024-12-14,574.0,5000.0,1,0,0,1,0,0,0,0,500.0
8591,9053,63,166.5,75.5,1,615,3.0,0.46,2022-05-25,574.0,830.77,1,0,1,0,0,0,0,1,500.0
8592,9054,53,168.1,57.2,4,2927,4.0,0.06,2023-05-18,803.0,5000.0,0,1,0,1,0,0,1,0,14401.151995580914
8593,9055,62,173.3,65.6,1,2508,0.0,0.03,2021-06-03,649.0,10000.0,0,1,0,1,0,0,0,1,500.0
8594,9057,41,190.3,63.5,2,3465,3.0,0.25,2023-02-25,574.0,5000.0,1,0,0,1,0,0,1,0,17266.693288207436
8595,9058,66,144.2,79.1,3,500,3.0,0.68,2025-01-17,755.0,5000.0,0,1,1,0,0,1,0,0,500.0
8596,9059,72,173.0,44.0,4,3562,0.0,0.96,2021-12-19,574.0,354.88,1,0,1,0,0,0,0,1,500.0
8597,9060,26,171.4,79.7,3,2953,3.0,0.74,2020-04-06,300.0,604.7,0,1,1,0,0,1,0,0,500.0
8598,9061,19,166.3,72.6,4,2167,4.0,0.54,2022-02-22,574.0,1132.83,1,0,0,1,0,0,1,0,19303.04005414151
8599,9062,55,185.5,85.0,2,3066,3.0,0.35,2022-06-16,596.0,893.65,1,0,0,1,1,0,0,0,28539.16180492773
8600,9063,20,177.5,60.0,4,2598,1.0,0.17,2022-07-05,632.0,5000.0,0,1,0,1,0,0,0,1,9674.36038229509
8601,9064,55,167.9,59.3,0,1556,3.0,0.53,2022-12-23,496.0,5000.0,1,0,0,1,1,0,0,0,500.0
8602,9065,36,171.7,76.8,0,4470,0.0,0.48,2021-01-08,574.0,950.99,1,0,1,0,0,0,0,0,500.0
8603,9066,27,172.3,53.0,0,500,3.0,0.81,2022-11-20,336.0,5000.0,1,0,0,1,0,0,0,1,1740.7587734848255
8604,9067,44,173.1,68.5,4,3182,3.0,0.53,2021-07-01,574.0,10000.0,0,1,0,1,0,0,1,0,19243.299289059647
8605,9068,25,180.0,51.6,0,4145,0.0,0.13,2024-06-26,771.0,5000.0,0,1,0,1,0,0,0,1,500.0
8606,9071,40,184.5,90.8,4,4255,3.0,0.18,2024-08-01,567.0,5000.0,0,1,1,0,0,1,0,0,16537.48018490804
8607,9072,66,164.4,76.6,4,3620,3.0,0.32,2021-11-28,583.0,5000.0,0,1,0,1,0,1,0,0,500.0
8608,9073,61,178.2,76.9,0,3511,3.0,0.87,2020-03-18,686.0,5000.0,0,1,1,0,0,0,1,0,500.0
8609,9074,27,177.8,71.4,4,4409,3.0,0.95,2025-01-07,574.0,889.41,0,1,1,0,0,0,1,0,8078.746782651965
8610,9075,49,167.6,70.8,3,2694,3.0,0.34,2025-03-07,574.0,5000.0,0,1,0,1,0,0,0,1,500.0
8611,9076,44,157.2,49.3,0,1539,5.0,0.32,2021-04-02,574.0,10000.0,1,0,0,1,0,0,0,1,500.0
8612,9077,51,175.6,79.9,1,3041,1.0,0.89,2024-04-13,574.0,1114.39,0,1,0,1,0,0,1,0,27860.996414522197
8613,9078,62,156.4,72.5,4,868,3.0,1.0,2024-09-18,617.0,616.37,1,0,0,1,0,0,1,0,4608.191273904855
8614,9079,41,166.5,76.0,1,2379,3.0,0.07,2021-06-27,574.0,5000.0,1,0,0,1,0,0,0,0,500.0
8615,9080,63,184.3,49.7,2,3973,3.0,0.63,2023-03-17,582.0,5000.0,1,0,1,0,1,0,0,0,23071.866687936723
8616,9081,19,177.2,82.1,1,2069,3.0,0.54,2024-04-23,527.0,5000.0,1,0,0,1,0,0,0,0,10256.14519929754
8617,9083,61,152.3,77.5,3,500,0.0,0.64,2024-03-10,493.0,10000.0,0,1,0,1,0,1,0,0,500.0
8618,9084,55,179.4,82.2,4,3255,4.0,0.85,2025-03-20,397.0,5000.0,1,0,0,1,0,0,0,0,17872.61982668522
8619,9085,56,182.2,83.5,4,2470,3.0,1.0,2025-03-07,574.0,10000.0,0,1,1,0,0,0,0,1,19331.28344810862
8620,9086,21,181.9,78.9,0,1795,2.0,0.18,2021-03-01,432.0,10000.0,1,0,1,0,0,0,0,0,500.0
8621,9087,69,171.4,81.8,1,3775,3.0,0.96,2024-07-24,800.0,5000.0,1,0,1,0,0,1,0,0,13260.476486344616
8622,9088,40,180.5,52.4,2,2508,3.0,0.35,2023-09-06,597.0,5000.0,1,0,1,0,1,0,0,0,14097.884253960394
8623,9089,60,162.0,53.2,3,2826,3.0,0.41,2025-01-17,620.0,554.1,1,0,0,1,0,1,0,0,17827.50612448291
8624,9090,30,166.2,52.8,4,1787,2.0,0.75,2024-11-27,520.0,5000.0,0,1,0,1,0,0,1,0,17812.672784694176
8625,9091,36,182.7,85.4,0,4064,3.0,0.56,2021-06-05,653.0,5000.0,1,0,1,0,0,0,0,1,16103.242917874331
8626,9092,33,155.5,100.6,4,1619,5.0,0.37,2020-11-13,525.0,1081.03,0,1,0,1,0,1,0,0,500.0
8627,9093,62,155.9,61.2,2,500,3.0,0.41,2022-01-28,574.0,10000.0,0,1,1,0,0,1,0,0,500.0
8628,9094,56,175.3,105.8,3,500,5.0,0.54,2023-05-26,626.0,5000.0,0,1,1,0,0,1,0,0,643.8541157096249
8629,9095,33,172.5,60.8,2,2781,3.0,0.25,2022-03-04,574.0,1024.86,1,0,1,0,0,0,1,0,500.0
8630,9096,32,151.0,82.7,3,675,3.0,0.42,2020-01-02,574.0,5000.0,0,1,1,0,1,0,0,0,6525.68873652176
8631,9097,49,152.0,82.5,4,3161,5.0,0.13,2022-12-08,740.0,10000.0,1,0,0,1,0,1,0,0,24139.83459645365
8632,9098,20,175.5,82.4,0,1287,3.0,0.94,2023-03-30,639.0,10000.0,1,0,0,1,0,0,0,0,500.0
8633,9099,28,165.2,91.6,2,4512,3.0,0.14,2022-09-16,574.0,5000.0,0,1,1,0,0,0,0,0,500.0
8634,9100,55,169.1,73.9,2,4164,5.0,0.87,2025-02-20,690.0,5000.0,1,0,1,0,0,0,0,1,27069.624070776223
8635,9101,37,163.3,86.8,2,2266,3.0,0.64,2022-02-07,574.0,5000.0,0,1,0,1,0,0,1,0,18253.190278213897
8636,9102,74,163.1,74.8,1,2239,1.0,0.45,2021-08-01,710.0,5000.0,0,1,0,1,0,0,0,0,500.0
8637,9103,31,194.3,71.5,3,2175,4.0,0.58,2020-06-20,574.0,5000.0,1,0,0,1,0,1,0,0,500.0
8638,9104,51,155.4,83.4,3,3067,3.0,0.72,2022-10-10,592.0,10000.0,0,1,1,0,0,0,0,1,500.0
8639,9105,44,162.2,58.9,3,3394,1.0,0.82,2020-03-07,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
8640,9106,38,158.5,89.7,3,1971,5.0,0.49,2024-07-13,690.0,5000.0,0,1,0,1,0,0,1,0,22657.60411909238
8641,9107,18,175.0,77.2,1,2771,3.0,0.03,2023-10-30,574.0,5000.0,1,0,1,0,1,0,0,0,23383.37111085088
8642,9109,63,177.2,51.2,3,629,3.0,0.29,2021-07-06,533.0,10000.0,0,1,0,1,0,0,0,1,500.0
8643,9110,69,173.5,77.8,1,1317,3.0,0.88,2021-11-28,574.0,5000.0,0,1,1,0,0,0,0,1,500.0
8644,9111,35,159.4,50.0,4,1063,3.0,0.54,2025-01-06,574.0,5000.0,0,1,0,1,0,1,0,0,500.0
8645,9113,35,164.5,56.5,3,4230,4.0,0.94,2022-04-04,574.0,5000.0,1,0,0,1,0,1,0,0,10399.90811103154
8646,9114,33,161.7,74.5,0,2097,3.0,0.48,2023-01-05,398.0,624.47,1,0,1,0,0,0,0,0,500.0
8647,9115,44,170.7,81.0,3,3736,3.0,0.56,2025-04-02,574.0,10000.0,1,0,1,0,0,0,0,0,854.778925764676
8648,9116,45,163.5,57.0,2,1917,3.0,0.22,2025-06-03,574.0,213.35,0,1,1,0,0,0,0,0,16900.82962265852
8649,9117,73,168.3,55.1,4,1313,4.0,0.28,2020-04-27,831.0,807.78,0,1,0,1,0,1,0,0,500.0
8650,9118,32,168.5,64.5,2,3718,0.0,0.0,2024-01-24,574.0,5000.0,0,1,1,0,0,0,0,1,500.0
8651,9119,27,170.7,81.2,2,1497,2.0,0.32,2024-12-27,653.0,5000.0,1,0,0,1,0,0,1,0,18537.775217043447
8652,9120,65,155.3,79.9,2,3187,3.0,0.85,2020-08-10,666.0,10000.0,0,1,1,0,0,0,0,1,500.0
8653,9121,39,173.0,60.7,1,2920,3.0,0.46,2022-08-13,510.0,5000.0,0,1,0,1,0,0,0,1,4932.203578556952
8654,9123,34,166.0,62.1,3,1723,3.0,0.49,2023-02-28,805.0,199.15,0,1,0,1,0,0,1,0,24589.35419822717
8655,9124,36,166.2,95.3,0,5180,1.0,0.36,2023-04-16,813.0,5000.0,0,1,0,1,0,0,0,1,9538.811481196964
8656,9125,45,152.9,67.3,0,1693,3.0,0.21,2023-11-14,574.0,5000.0,1,0,1,0,0,1,0,0,500.0
8657,9126,19,176.1,68.7,4,4243,5.0,0.19,2021-05-06,574.0,631.84,1,0,1,0,0,1,0,0,500.0
8658,9127,46,179.6,65.6,1,1664,5.0,0.99,2025-02-28,352.0,891.64,0,1,0,1,0,1,0,0,6195.615759733195
8659,9128,39,179.3,74.1,3,3203,3.0,0.98,2024-09-29,766.0,5000.0,0,1,1,0,0,1,0,0,500.0
8660,9129,37,185.9,83.9,2,4392,3.0,0.77,2021-07-25,574.0,10000.0,1,0,1,0,0,0,0,0,6882.323301586739
8661,9130,37,191.6,61.9,3,4061,3.0,0.51,2023-05-06,574.0,787.18,0,1,1,0,1,0,0,0,27196.21797845787
8662,9131,69,159.5,76.6,2,2173,5.0,0.96,2021-05-18,659.0,5000.0,0,1,1,0,0,0,0,0,500.0
8663,9132,66,168.3,73.7,4,1792,3.0,0.45,2021-02-17,574.0,766.64,0,1,1,0,0,1,0,0,500.0
8664,9133,29,178.7,83.2,4,2259,4.0,0.43,2020-08-15,638.0,10000.0,1,0,0,1,0,0,0,1,13781.97087361263
8665,9135,37,179.7,70.1,0,3991,3.0,0.95,2024-06-17,574.0,5000.0,0,1,0,1,1,0,0,0,21749.664515694418
8666,9136,70,169.8,61.3,2,4133,3.0,0.28,2021-12-31,736.0,5000.0,1,0,0,1,1,0,0,0,6772.562207582877
8667,9137,50,179.7,52.6,3,1386,3.0,0.63,2021-01-19,574.0,5000.0,1,0,0,1,0,1,0,0,7889.08713242827
8668,9138,36,167.5,70.3,1,500,3.0,0.89,2023-07-01,750.0,5000.0,0,1,1,0,0,0,0,1,500.0
8669,9139,47,169.2,75.7,4,804,5.0,0.17,2020-09-02,574.0,1356.88,0,1,1,0,0,0,1,0,500.0
8670,9140,32,186.4,37.3,2,2081,3.0,0.81,2021-01-12,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
8671,9141,65,169.1,52.4,3,2336,3.0,0.38,2023-02-15,574.0,5000.0,1,0,0,1,0,0,0,1,33081.072313359655
8672,9142,52,174.1,78.6,1,1955,0.0,0.72,2024-07-16,558.0,572.87,0,1,1,0,0,0,0,1,500.0
8673,9143,63,169.3,50.6,0,1912,5.0,0.13,2024-05-07,509.0,5000.0,1,0,1,0,1,0,0,0,5019.488505252746
8674,9144,37,182.1,59.4,2,500,3.0,0.29,2020-09-24,377.0,10000.0,0,1,1,0,0,1,0,0,3768.6679181945674
8675,9145,49,178.3,85.0,3,1992,5.0,0.15,2023-10-22,405.0,10000.0,0,1,0,1,1,0,0,0,500.0
8676,9146,22,171.9,44.2,4,1612,5.0,0.97,2022-10-21,574.0,5000.0,0,1,0,1,0,0,0,1,23980.934760015105
8677,9147,72,159.4,55.9,2,1740,3.0,0.9,2024-12-16,691.0,10000.0,0,1,1,0,0,0,0,1,500.0
8678,9148,56,150.4,77.4,2,3061,3.0,0.25,2024-08-05,574.0,5000.0,1,0,1,0,0,1,0,0,6959.977803282664
8679,9149,50,151.3,44.7,3,3427,1.0,0.77,2024-06-01,826.0,5000.0,1,0,1,0,0,0,0,0,500.0
8680,9150,61,176.9,77.2,0,1999,3.0,0.52,2024-10-09,609.0,5000.0,1,0,1,0,0,0,0,1,500.0
8681,9151,68,174.5,58.1,0,2023,3.0,0.93,2020-09-08,574.0,5000.0,1,0,1,0,0,1,0,0,500.0
8682,9152,48,159.4,58.5,2,3160,3.0,0.48,2021-05-15,574.0,5000.0,1,0,0,1,0,1,0,0,6535.947124625878
8683,9154,37,169.1,68.9,3,5052,2.0,0.68,2022-10-30,608.0,5000.0,0,1,0,1,0,0,0,0,31657.29318823927
8684,9155,32,155.8,88.1,3,500,3.0,0.55,2024-02-20,574.0,560.39,0,1,1,0,0,0,0,1,500.0
8685,9156,18,167.1,76.5,4,4688,3.0,0.98,2020-11-24,598.0,5000.0,1,0,0,1,0,0,0,1,18246.1878902546
8686,9157,44,156.5,70.6,2,3772,0.0,0.45,2020-10-21,790.0,5000.0,0,1,0,1,1,0,0,0,24595.33034828989
8687,9159,58,188.0,77.7,2,2392,3.0,0.71,2022-09-29,420.0,5000.0,0,1,1,0,0,0,0,1,18454.471486314676
8688,9160,68,167.9,89.5,3,2971,3.0,0.23,2024-06-18,324.0,10000.0,1,0,0,1,1,0,0,0,8228.784114857432
8689,9161,27,166.1,84.0,4,3561,3.0,0.64,2023-01-13,574.0,5000.0,1,0,1,0,0,0,0,1,18883.572206274792
8690,9163,23,170.1,89.4,3,958,3.0,0.22,2022-04-30,574.0,10000.0,0,1,0,1,0,1,0,0,21746.439778030966
8691,9164,38,159.2,51.7,1,3674,1.0,0.59,2024-09-06,678.0,5000.0,0,1,1,0,0,0,1,0,500.0
8692,9165,51,154.7,84.4,1,2954,2.0,0.37,2022-04-22,574.0,373.72,0,1,1,0,0,0,0,1,500.0
8693,9166,55,179.9,52.9,3,2792,3.0,0.96,2024-11-03,437.0,5000.0,1,0,1,0,0,0,0,0,500.0
8694,9167,32,147.3,64.1,2,2396,3.0,0.52,2024-07-20,846.0,5000.0,1,0,0,1,0,0,0,1,30459.07679979836
8695,9168,45,162.9,63.4,0,2158,3.0,0.48,2021-10-14,410.0,5000.0,0,1,0,1,0,0,0,0,500.0
8696,9169,26,172.6,98.8,2,710,2.0,0.73,2022-08-03,574.0,1019.56,1,0,1,0,0,1,0,0,17050.430121137124
8697,9170,70,172.1,50.4,0,1869,3.0,0.55,2020-05-03,542.0,5000.0,0,1,1,0,1,0,0,0,500.0
8698,9171,68,181.8,87.0,4,500,3.0,0.52,2021-06-07,499.0,10000.0,0,1,1,0,0,0,0,1,500.0
8699,9172,27,190.4,59.6,3,2073,3.0,0.21,2024-06-01,574.0,10000.0,1,0,1,0,1,0,0,0,10634.64480043792
8700,9174,18,178.8,68.8,2,3761,3.0,0.73,2020-04-09,574.0,5000.0,1,0,0,1,0,1,0,0,3976.94883266266
8701,9175,33,174.1,64.4,4,3502,3.0,0.2,2020-09-29,574.0,10000.0,1,0,1,0,1,0,0,0,7270.635121353818
8702,9176,23,183.7,66.1,2,2926,3.0,0.57,2021-12-22,357.0,10000.0,1,0,1,0,0,0,1,0,500.0
8703,9177,33,169.0,59.0,0,1499,0.0,0.64,2024-05-07,574.0,5000.0,1,0,1,0,0,1,0,0,500.0
8704,9178,49,170.5,54.5,3,1679,5.0,0.19,2024-03-12,574.0,118.96,1,0,1,0,1,0,0,0,500.0
8705,9179,34,161.5,76.0,1,3721,3.0,0.36,2020-05-04,574.0,10000.0,1,0,0,1,0,0,1,0,500.0
8706,9180,21,157.6,61.9,1,2871,3.0,0.01,2025-01-10,574.0,975.86,0,1,0,1,0,0,0,0,22119.23565053346
8707,9181,46,173.6,69.2,2,1317,5.0,0.31,2025-03-20,780.0,5000.0,0,1,1,0,0,0,1,0,500.0
8708,9182,22,180.7,45.3,1,2932,2.0,0.89,2021-01-08,574.0,5000.0,0,1,1,0,0,0,0,1,500.0
8709,9183,73,174.5,105.0,3,1668,4.0,0.85,2025-01-08,395.0,5000.0,0,1,0,1,0,0,0,0,500.0
8710,9184,26,167.3,84.5,3,670,3.0,0.85,2022-04-01,574.0,10000.0,0,1,1,0,0,0,0,1,500.0
8711,9185,32,164.9,48.9,2,633,3.0,0.57,2021-06-06,574.0,5000.0,0,1,0,1,0,0,0,0,1415.2248058808916
8712,9186,26,179.9,79.2,4,500,3.0,0.6,2024-06-20,726.0,5000.0,0,1,1,0,0,0,0,0,9402.34014709777
8713,9187,36,179.9,75.8,4,2954,5.0,0.95,2023-11-04,574.0,10000.0,0,1,1,0,1,0,0,0,500.0
8714,9188,65,175.0,61.1,3,2840,3.0,0.02,2021-04-03,574.0,10000.0,1,0,0,1,1,0,0,0,3483.864473984333
8715,9189,74,162.2,92.9,3,2992,3.0,0.01,2020-12-19,379.0,10000.0,1,0,1,0,0,0,1,0,18810.38846926519
8716,9190,44,173.1,100.3,3,2770,5.0,0.94,2023-02-15,574.0,736.74,0,1,1,0,0,0,0,1,5709.977901100084
8717,9191,46,173.9,73.9,0,3332,3.0,0.05,2024-01-10,574.0,10000.0,1,0,1,0,0,1,0,0,500.0
8718,9192,20,167.1,62.9,3,1512,1.0,0.58,2024-11-17,574.0,1118.44,0,1,0,1,0,0,0,1,21694.56360776538
